Run Fitness1 Solution1 Elite1 Fitness2 Solution2 Elite2
1 1844543.20 3051031 T 1844047.60 3061031 F
1 1844543.20 3051031 T 1853288.00 0041031 F
1 1844543.20 3051031 T 1853852.40 0041041 F
1 1844543.20 3051031 T 1844047.60 3061031 F
1 1844543.20 3051031 T 1854204.00 2051031 F
1 1844543.20 3051031 T 1853288.00 0041031 F
1 1844543.20 3051031 T 1849505.60 1041031 F
1 1844543.20 3051031 T 1847364.00 3051021 T
1 1844543.20 3051031 T 1845842.80 3031021 T
1 1844543.20 3051031 T 1858516.00 1051021 F
1 1844543.20 3051031 T 1849505.60 1041031 F
1 1844543.20 3051031 T 2388950.73 2051021 T
1 1844543.20 3051031 T 1845399.20 3031031 T
1 1844543.20 3051031 T 1844047.60 3061031 F
1 1844543.20 3051031 T 1859005.60 0051021 T
1 1844543.20 3051031 T 3961871.40 3041051 F
1 1844543.20 3051031 T 1839424.80 3041041 T
1 1844543.20 3051031 T 1851164.80 0041021 F
1 1844543.20 3051031 T 3046435.50 3031041 T
1 1844543.20 3051031 T 2388950.73 2051021 T
1 1844543.20 3051031 T 1852388.80 1051031 F
1 1844543.20 3051031 T 2388950.73 2051021 T
1 1844543.20 3051031 T 1852584.40 1041041 F
1 1844543.20 3051031 T 3248702.80 3051041 F
1 1844543.20 3051031 T 1852681.60 0031041 F
